ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789893965,9SCmtzy7vSsAXmzguTN7gnzVHV5if6SQJikB59r4pump,Chinese,D4wp75YDj2ePz3k5uKFzsp1NrKRMgNjQMTkxFDT9t5kb,pumpfun,1789679084,0.000005336,,5336.62,5336.62,0,0,298.23,27780.52,0,0,0,0,3,19,274,237,,,-10.5,-16.51,0,0,2,1,,,,,,,,,,,
1789893963,241aTYhVXZ4WBVSFpfY37RqoCGBQ73KiRFAKvTtnmoon,MCAT,EcFsXQJjVCjCYWHsuhXUnZH4XB2MzF7iZ3dJu48wmoa9,meteora,1789678316,0.0002347,64775.47,234680,234680,111.62,4322.24,38526.87,605233.73,3,0,45,39,320,297,3909,3475,0.64,-6.16,-15.91,-57.45,0,0,1,1,DYN2,,,,,,,,,,
1789893964,3M1kURavgnF4WnDNjiyCWUh7nu2S5rkoQk9WY2kS4uaz,FLOW,AwTj3pneHK3YeSCHSXiMLNqCsYuFhscBmaHktgCKZzoG,raydium,1789676672,0.00002511,11521.89,25111,25111,8.52,964.24,2737.59,127844.51,2,1,16,9,44,60,796,780,0.41,22.67,35.97,218,0,0,1,1,CPMM,,,,,,,,,,
1789893966,ECt8tGM5x2aCJSUVTrUW1VboCZSnUahS5Qswp2BeiomR,404INU,5keAkYLvKsTGaPXQUJzWRkDHUccBpS5LofVi6nPcTHNL,raydium,1789677373,0.000009314,8443.03,9314,9314,0,1.07,1466.89,8382.84,0,0,1,0,13,16,61,86,,-2.08,31.56,-50.55,0,1,0,1,CPMM,,,,,,,,,,
1789893965,9FH3CrbPRULdd1SUdrJX11WAkMbnwihN6NqrZcsSpump,YOMP,zqQxh7g2tYCGC62Q6HNt2iUWN2RdKTtWhb3GRw7qRii,pumpswap,1789700624,0.000002212,2346.98,2152,2152,0,0,0,1.58,0,0,0,0,0,0,0,6,,,,-1.44,0,1,1,1,,,,,,,,,,,
1789893967,FBXFv5NuuudwsDh3Q4MRGwD8EeoC2tKToAMErdqx7p3U,TAZ,Ho4wHyYjmGEgmg7c4tigmX6e8KRHwzGQuGqC9HeJkGGV,raydium,1789680482,0.00001398,10410.65,13989,13989,0,102.99,4113.72,30751.73,0,0,2,7,73,66,355,280,,-4.03,-4.13,14.49,0,1,1,1,CPMM,,,,,,,,,,
1789893963,29tpCALMLNmZkUMk1jwQbh6mH9EZ8DD1B8CQQqtbaput,twaniimals,CkmRycKworCVjmp9mKoSQPunLV6BVrSn9ANHisvMXDrh,pumpswap,1789701679,0.000003093,2965,2661,2661,0,0,4.13,17.12,0,0,0,0,0,1,1,4,,,-1.85,-3.34,0,1,1,1,,,,,,,,,,,
1789893966,AqC4bPv31p1kqFgxZ9bZuHS7R2vGmbrfXe9cdjEP22KA,Z,6hgmPzdNp3XsYaPqwaSQGyd64qnPPJxpkNQhEUxcKZaQ,raydium,1789700702,0.000003271,4833.52,3271,3271,0,0,58.06,257.46,0,0,0,0,0,5,4,15,,,-5.65,-9.6,0,0,1,1,CPMM,,,,,,,,,,
1789893966,CFKo2a3Uj913bHHDU35e1r4LUSzW65rzkYr2R9bNsDPS,ZTR,6uEoZYQATJPYamnbWi9MhHgLZsUhqDmBovfTpmSZ2TsG,raydium,1789696815,0.00002548,13645.26,25483,25483,0,0,0.62,107.89,0,0,0,0,0,1,1,4,,,-1.2,-8.66,0,1,2,1,CPMM,,,,,,,,,,
1789893968,y2sCF2KcPxZ5o4bmwJ3M9P82k2h5excdet64z62Ffav,ZATOSHI,7rRPTQiLgV7noftwMCuCD4wWUrJkhuVRE8DDhEEabnu2,raydium,1789699758,0.00004698,18915.47,46982,46982,116.55,903.64,9544.27,108036.92,0,16,18,35,113,133,905,778,-2.75,0.44,-5.03,-64.37,0,1,1,1,CPMM,,,,,,,,,,
1789893964,48U4GvCPESZHkzqwDGjsPtygG6cuWyCzRLtTGmqLbkMv,PAIR,4cMitNw7RxfC5um7qdPYi47Vp2Wku8pv9TNQ8okMwxc6,raydium,1789696644,0.000005548,6867.39,5548,5548,0,0,247.54,2481.87,0,0,0,0,11,4,29,30,,,-6.24,-28.97,0,0,1,1,CPMM,,,,,,,,,,
1789893968,Hv5LHrH4wqpjz6zrena8QmwjbgSJeMpCZphTG94pump,Vulture,BNUqtL6wcXVWQ4jG1xadot3izySdW8HArbFAT6CYRcd2,pumpswap,1789720788,0.000002365,2364.56,2265,2265,0,0,0.49,383.88,0,0,0,0,0,2,2,16,,,-1.91,-25.97,0,0,2,1,,,,,,,,,,,
1789893967,FdupMTQBHhNT1X1BZSZLZVRAXMKNuQjxTCmZV1Nwjups,DAVE,5VD4WVWDAa66BwetiiXJPEYSenZmb9Bsg7Pjf2bJuqLe,meteora,1789720049,0.000003282,6426.41,3281,3281,0,0,0.34,81.21,0,0,0,0,0,1,1,6,,,-0.78,-4,0,1,1,1,DYN2,,,,,,,,,,
1789893966,CsTGv59sd4DYwNXTDCSFQ5SNCZvsoWsGqcCDPfiepump,MUSKPAID,Cbf3CTcb4h3eCvHdEbXQcEwju4DYS1qcm1bg1mq5sYHh,pumpswap,1789720230,0.000002250,2416.87,2189,2189,0,0,0,5.88,0,0,0,0,0,1,1,6,,,-2.37,-3.74,0,0,0,1,,,,,,,,,,,
1789893964,4yLtBb6h6CfzYtNS1oCxzsT8KWgtx5vVnqDwt4yVpump,MCAT,eVZEELmAUrRivi5qvYoa3TizdMNmwmMDtXiaVu1nvqk,pumpswap,1789721087,0.000002348,2478.82,2282,2282,0,0,0,1.25,0,0,0,0,0,0,0,2,,,,-1.05,0,0,0,1,,,,,,,,,,,
1789893966,CWaGFU2xboUfSx3TN7WytRcHKvccFjvqPPK9LWWwpump,MeiMei,DbyaZRJJkGB4qTS9Efdg8qNwvN5n4E61qQmC5h2vdFPC,pumpswap,1789728976,0.000006867,5768.23,6585,6585,0,78.84,1183.36,7060.55,0,0,3,5,9,17,106,146,,-0.74,-4.76,2.06,0,0,3,1,,,,,,,,,,,
1789893968,GsrHFN2qwJidVxppDSbHaywNF8F8woiJn32pgpXbKvDr,ZECOLOGY,7UWa93VJdyyzfeCR5v8ENArm45d6xtBunuiRcF6MKowJ,raydium,1789725128,0.000006797,7028.09,6798,6798,0,132.88,193.8,3463.96,0,0,0,2,0,5,32,55,,-7.4,-10.9,-59.01,0,0,1,1,CPMM,,,,,,,,,,
1789893968,vofiPydP5yGMqgxUe9QUHKW7iWbesfRQ6kNomf7VQK9,VOFI,FxCFWqt9i91cD66SVLiDeL8ri6jHdwTcfpaGsiVCZEUp,meteora,1789628712,0.001885,38833.7,1885070,1885070,0,4.78,4.78,888.62,0,0,1,1,1,1,9,9,,-0.03,-0.03,0.45,0,1,2,1,DYN2,,,,,,,,,,
1789893963,2PHj8aGThPd546tE4xQYeXdbWMHu4dExfM5dVVbzpump,TOKENZ,E7Ry7V3e2kBtrhnRMBecm7yYpa5vdMubpnq4y7w5Mhow,pumpswap,1789728223,0.000002527,2549.8,2447,2447,0,0.06,3.28,28.89,0,0,0,1,0,2,0,10,,-0.01,-3.61,-5.16,0,1,1,1,,,,,,,,,,,
1789893966,AmBKmofV3uvYfaaFAYqwZZXhdQfU2neCHW2Tk3eaNAFk,INTENTS,8dUBnm7ApMq2TDHAk17n9Gr8QAbDmeT1JE2pA8W9Hoi9,raydium,1789717192,0.00001070,9036.17,10709,10709,0,22.74,1085.3,6325.12,0,0,1,1,11,13,42,90,,2.24,38.06,-33.56,0,1,1,1,CPMM,,,,,,,,,,
1789893963,2YRH2zYPSQZKFvg87UEXkqVDuRjnNru8mPRkhbCNpump,TokabuPaid,3jVDt1yA2ZRFdUQeuMyi5TLfTehhm3btXSjrTwsdZTDW,pumpswap,1789741719,0.000002286,2486.57,2197,2197,0,0,0,13.25,0,0,0,0,0,0,1,16,,,,-2.68,0,1,1,1,,,,,,,,,,,
1789893968,HyVsaMTELjdoKTEtr34T8N9hnvXvYSQsDHXxPy7R4z5e,Bull,GZmyWGjwBNmdkDMucrgrmaSm67e5CMPibwJwmBgXXmB6,pumpswap,1789742595,0.000002383,2361.6,2182,2182,0,2.7,3.24,93.36,0,0,0,2,0,4,5,21,,-0.87,-1.54,-4.97,0,0,1,1,,,,,,,,,,,
1789893967,EVzXkA8NnLNj27LSiQKoEy5nu7gjnxs5FFQ7YJiTpump,黃阿瑪,d3FDa2zGvydboVdGjj14qGiwtgqrQ3HdbcNqrohPUEd,pumpswap,1789741024,0.000002312,2629.78,2273,2273,0,1.4,2.7,11.08,0,0,0,1,4,3,25,17,,-0.77,-2.86,-4.23,0,1,1,1,,,,,,,,,,,
1789893965,7W91Z9mr7XeQE6x7cgdE4whZXKioT7DNdF5HDbUF2p63,crudecat,3XZmbZrqaP4QyHkgcsZBeRocCyr8wUvSbQ23453zWkKn,raydium,1789740591,0.00004067,16980.77,40671,40671,41.56,193.89,8564.5,23166.38,1,0,5,2,43,57,195,179,0.89,2.7,34.73,297,0,0,0,1,CPMM,,,,,,,,,,
1789893968,Ht31P6kwiq7X1fEHMDTk9uuRTveuJ1koz4gXKXwQYUEx,NEARINU,487NSwk9vFbmCeDiukDYEJbenWPG9zADKQywD31P1CD7,raydium,1789741072,0.000006468,7012.4,6469,6469,0,483.86,1346.09,4237.69,0,0,10,4,15,19,42,95,,28.88,-11.57,-63.01,0,0,1,1,CPMM,,,,,,,,,,
1789893967,EwbmCstTWHY5twCUW16UEU7wiryMLyhQHVjy16t7pump,XCHAN,C1aLTD6D9ZSovuRsrbobFrt4GArhCthHC6RMjrzfgUQb,pumpswap,1789748860,0.000002207,2418.02,2175,2175,0,0,0,0.27,0,0,0,0,0,0,1,4,,,,-14.36,0,1,1,1,,,,,,,,,,,
1789893966,AWC4THiEWYh9D6Ui6Wy4EA47kp8KvzbRZre5jd74XRwW,RIVAL,9WnrasyGkWsT6pLqVf82mFScXkHKwPCBMTSVpz5ygTeH,raydium,1789747829,0.000005504,9079.54,5504,5504,0,0,25.5,1141.58,0,0,0,0,1,5,83,39,,,-6.31,-21.49,0,2,2,1,CPMM,,,,,,,,,,
1789893966,DeBEtV2ycUcZ7c4h7MnJAyjN2MCR4enmFbfDRZempump,LTC,4rcZd6LP7kKyUvZHHapxjwkGhqSqRELbGRJ1Pxf13zbu,pumpswap,1789748452,0.000002272,2360.11,2215,2215,0,0,0.43,31,0,0,0,0,1,0,5,37,,,-0.92,-4.18,0,1,2,1,,,,,,,,,,,
1789893968,XH9jnitNBAYLKQYXGqZHTvLsLLUFo4a6uMpyyKmpump,STARE,EUBAMs233Wi76cdPRzyZAouQSTSASDQ6g4xwN9e9TM3U,pumpswap,1789748383,0.000002381,2687.4,2309,2309,0,0,5.21,24.85,0,0,0,0,0,1,2,11,,,-1.57,-1.78,0,1,1,1,,,,,,,,,,,
1789893967,G1oRgcKJSV9nXyqWxGhwFpzckYKmhpkGyRERaAHApump,SCAT,BP2rR8KqVryMEkpdiHreSfRSGtjiTDjEpWC9jq939UZs,pumpswap,1789748626,0.000006398,5455.73,6183,6183,0,0.79,635.94,7684.68,0,0,0,1,9,16,150,211,,-1.33,-14.03,-40.54,0,0,1,1,,,,,,,,,,,
1789893964,4NCuDE737HY4EJ573iZM4zo7xszn1MWL6a2Xjp9wpump,RETURN,6C1vKU6tefPDg973NNuHbg25xgoeu8D2sFZgLNMeVzRU,pumpswap,1789801000,0.000003896,3548.69,3166,3166,9.39,9.39,15.65,1331.87,1,1,1,1,2,3,14,60,-0.4,-0.4,-1.73,-41.85,0,1,1,1,,,,,,,,,,,
1789893964,4QsNTBKwHgyYUUHq9tDzk1CCVu7y5hK7z3GE9R36pump,nub,BMh3pFZw5M4PvQvENd9yRQFKePjjUM2zTtKrKTvXMYSt,pumpswap,1789750120,0.004158,179150.64,4157469,4157469,0,5368.07,25455.8,173617.91,0,0,11,26,143,57,734,455,,6.35,-3.26,-27.19,0,1,3,1,,,,,,,,,,,
1789893965,ABj66a6Xgo6NkgqPneqwi7ovon1B4DTtJXYU7yLGgGxq,CHEEMS,GVGCeKvVqfYJwfJhcG4t3iH4TUJydnBbYjX7NfUAKpdA,raydium,1789731916,0.000007644,7810.8,7645,7645,0,0,656.1,21207.38,0,0,0,0,14,21,259,348,,,12.1,-55.02,0,1,1,1,CPMM,,,,,,,,,,
1789893966,DqncGtU66RymDbbQ89g9NruRE786bZJ1LGaLZRs8pump,SWARM,4pvKoUz2kom1Jtr1ZLRAUZi4iVwskKUVzYy6EuundbBH,pumpswap,1789751788,0.000002323,2309.26,2225,2225,0,0,21.24,22.76,0,0,0,0,0,1,0,6,,,-2.59,-3.8,0,1,1,1,,,,,,,,,,,
1789893964,6TszfeLBfrBR5RMPSChMGPHfkwuNrQZDxV1ogr9chxCL,TSUTSUJI,8rHsH1oKmrnPyZ4qEYQj8R9rTocdMi6118bonvqkVg9t,raydium,1789748426,0.00002359,14239.63,23599,23599,10.82,115.02,2846.16,62313.27,0,2,3,8,48,60,367,395,0.66,-5.46,-12.94,-39.75,0,0,1,1,CPMM,,,,,,,,,,
1789893968,GyqVAeZGvQXxh46P7xVqojYM3T87z3AcZgA6Lf22pump,$LOCKCAT,3MXgaRh53drRYAphnFQhJw49Dx6CFKm9GqGFYJuZF2RL,pumpswap,1789750720,0.000002300,2448.4,2268,2268,0,0,0,35.46,0,0,0,0,0,0,1,4,,,,-2.29,0,0,1,1,,,,,,,,,,,
1789893966,D3Z5RXPGWtvAc7UxFSeN4itLBPHyNVhVLRzXBMmUpump,BABYCATE,uPzH2dgR1VSozVVbMNmE24jXitDWNPKm8SgUZcvLU4R,pumpswap,1789749607,0.00003465,24110.18,16306,16306,0,0,351.14,42744.24,0,0,0,0,5,8,262,303,,,1.54,-79.9,0,0,1,1,,,,,,,,,,,
1789893968,wKn7QawoAn5LTmTXKSZFX5cPSk6vdHHw8ksze6B2Lf8,coded,EhXzmiwvfSrHz8uUuZZpC7gy5PtgffPy31uw59WUKGi7,raydium,1789749478,0.000006056,7766.48,6057,6057,0,133.32,824.08,4956.99,0,0,3,1,7,9,74,110,,7.72,-27.98,-70.54,0,0,0,1,CPMM,,,,,,,,,,
1789893968,HazBDUEr3PCdJ4icNnXdg5zuVY9We5gjzrgs8pjjKkrJ,Inus,FfXfEvwS7jgEcNXYwJNugiLrx3b5sBCN6yNuWDo8gDLg,pumpswap,1789742463,0.000003276,3283.82,3135,3135,0,0,2.85,6326.81,0,0,0,0,0,1,75,113,,,-1.19,-49.69,0,0,0,1,,,,,,,,,,,
1789893964,6NcBgKpafAk8Eoi8PU3PhkJ2zRfiSSWWxdQffbMipump,streamPAID,9yMEGbmUpjKC6uHs4fCXjyJCYYtsgw4Nai2v22VZo2jp,pumpswap,1789777327,0.000002866,2778.67,2736,2736,0,0,33.77,1620.71,0,0,0,0,0,1,9,101,,,-2.72,-55.96,0,1,2,1,,,,,,,,,,,
1789893966,D1sm1V3pHGTv32ugeXoer4a91xqfuh4jJBYQwePSKVez,KMS,ECUmeKBNdHa7UE8KMh5YbHwR9jFtyidL5dSC951ippo8,pumpswap,1789764434,0.00004885,21040.83,48094,48094,27.13,4038.99,38921.95,328595.11,0,4,22,36,262,386,1827,2286,-0.48,8.39,-52.86,-82.57,0,1,1,1,,,,,,,,,,,
1789893964,6Ax9mQt3oxsrxDjAF5p1Ljc7NPPHmXWsSsPgnhRJfN8A,SDOG,B4eW1YxZMA7CrnKfAoW88dPZJEj4tP73PiMU6aRdSEkQ,raydium,1789751607,0.00007787,25951.97,77873,77873,28.76,1789.29,19316.42,185544.67,0,2,10,16,105,130,1035,963,-0.45,11.24,27.83,-4.9,0,0,0,1,CPMM,,,,,,,,,,
1789893966,DCj5KbtSMoA76wa4GSCWrMPBNazHrxS5Dr1dMJuEroLL,ROLLCALL,54FzBwgcWvdg1U1K79hjKanRWChJoVEbkMKgirZefWyD,pumpswap,1789764416,0.000002209,2281.93,2150,2150,0,4.22,12.44,13.37,0,0,1,1,2,3,2,9,,0.18,-1.65,-3.39,0,1,2,1,,,,,,,,,,,
1789893964,3eAk86giSPuGNvxTXv3xSFvtPV5tJv9ikVuXykSopump,QR,43QvDThPzKY53fXqikwvMyq1F6aMqjwN2F8f77SJQdcw,pumpswap,1789763200,0.000002062,2100.96,2003,2003,0,0,16.09,18.86,0,0,0,0,0,2,0,39,,,-2.69,-4.76,0,1,2,1,,,,,,,,,,,
1789893964,4hC4zgcueiLo7XJ3C8VAoU1XqaGnpKYssQVnpM9yvtkD,slop,63YXMjjhzGYiExupcQGpmphJfUhGQiuV3GnEwiuD7MTe,pumpswap,1789766107,0.000002496,2473.52,2255,2255,0,0,0,43.78,0,0,0,0,0,0,2,7,,,,-1.17,0,1,1,1,,,,,,,,,,,
1789893964,4E62mV2SDviGUvpFji9KSPyzvGPYa3qysnrGGu6Npump,MTILCAYO,C9kcQ4V2mdaVuDPgABCwpRj11zTmNYNoK79iwEXPBUhX,pumpswap,1789765973,0.000002214,2310.76,2131,2131,0,0,0,0.91,0,0,0,0,0,0,0,8,,,,-1.84,0,0,0,1,,,,,,,,,,,
1789893966,AUZixNEnr3xhH8w3KG58efEZ1oxvUhwqzDM1dwwz2Kya,XBIRD,4XDt3gXp5rTJgae3CykFpByWCfCvFmSNTYhmNLGWoVJ1,pumpswap,1789778888,0.000002206,2229.21,2112,2112,0,0,0.74,7.5,0,0,0,0,0,1,0,7,,,-2.12,-3.66,0,1,1,1,,,,,,,,,,,
1789893967,FVeWAKuN22zd8RaAeKAB9LHFbbSjVpAXnLFav7iRQXBz,Senna,AvsYSyA19FikmXPmxbmRgtqKwD7HTo8EvqzdMKdkC6ev,pumpswap,1789778296,0.000003044,2968.57,2923,2923,0,6.35,159.29,2235.46,0,0,1,0,4,6,25,66,,0.03,1.85,-33.4,0,0,2,1,,,,,,,,,,,
1789893963,2wDNaaBoznHZ2S3xLZCAffi4ZmkTuedaXQGTsWThpump,PRISMCAT,39Crn4Jr7jPhRY9VTUNcBa91vAEEHzryCWvbdaUeJiPD,pumpswap,1789777739,0.000002248,2476.61,2220,2220,0,0,0,2.99,0,0,0,0,0,0,5,7,,,,0.45,0,1,1,1,,,,,,,,,,,
1789893967,FFUZsDLWBSLvqDx5CEzf7SiJAmTkz8Z5raiZGCYXpump,PRISMDOG,2Ro4R4ny28aPunsyoYfLrb25HNeDVUUX6m5dz7WqujCN,pumpswap,1789777398,0.00002832,27830.35,27819,27819,0,0,0,0,0,0,0,0,0,0,5,0,,,,26,0,1,2,1,,,,,,,,,,,
1789893966,DQfVqyCBweL181f4t52iiqHZrWjBc7sL1BKKDM6w13Dy,PINU,3AycAmXwoq8daRkzqinb3LSTZpPibnfnQ4Mbu9nKZcUK,meteora,1789775493,0.00001461,11832.44,14572,14572,0,697.14,3271.5,15832.31,0,0,18,7,39,29,160,177,,14.26,-38.05,-60.62,0,1,1,1,DYN2,,,,,,,,,,
1789893966,D8BNpRy9FSNXjXRMxX2qV5KJcdg9rVsirHj2bfUyPGoq,DNUT,FwojvrKLG8MAMaDA3CUANuFSYXyro3iFmxsMPCbisnxn,pumpswap,1789755310,0.00002937,15758.46,28592,28592,0,1311.18,9875.04,170114.62,0,0,8,12,165,114,1268,1021,,-20.51,-29.27,-81.71,0,0,1,1,,,,,,,,,,,
1789893968,chFGwTGcqENXhfwcXqRLjAVmQn7pamew2vmH6FNj2LR,YCAT,5e3X7nJYDuxdoV5xXE7qvDEDYUH9XTWnvURcqn5KPWin,raydium,1789778637,0.00001117,5416.91,11177,11177,0,0,399.56,15162.27,0,0,0,0,5,12,182,136,,,-10.45,-69.29,0,0,1,1,CPMM,,,,,,,,,,
1789893968,HkJiit2pbesCzSPyEmmf5jnvHpE3RXdB8KmzAWtsmFS6,WRY,5PoRdKH4MCg6Y4vbPNgE9z1TDwiDpiRS57cD44AKFrnn,orca,1789679024,0.8310,47346.69,62624,62624,13.63,2801.39,36820.98,200905.67,1,1,9,38,355,497,2318,2535,-0.61,-0.83,8.02,-15.05,0,0,0,1,wp,,,,,,,,,,
1789893966,EEKCgztteF5oCmu2xsERpS7PiKWPFJm1P7HvRW8aaqom,KARPLORD,BQqChziFpQS1vk8qgTXr2kVYTREpaC31nKF8s8ryCmma,pumpswap,1789779744,0.000005267,4451.22,5036,5036,0,163.65,780.04,9962.12,0,0,2,0,8,9,128,168,,10.34,-13.21,-70.26,0,1,1,1,,,,,,,,,,,
1789893966,CJmk2CGKuzT2sJtnkhs7BVYwTb6dDXveFPSfYriVpump,upcoin,GcEEWQQ91hpjcguppNNdmwVMFzserPXR4LcGRdjbPoy4,pumpswap,1789782598,0.000002910,2888.97,2808,2808,0,0,129.71,93229.32,0,0,0,0,8,11,1137,1482,,,-10.47,-97.79,0,0,1,1,,,,,,,,,,,
1789893964,4o5Mxityk8Tet4Gbih2EvPYZmxGxDVuB5eFm4njKte85,NBTINU,2kQQNvr2acMhZ1fBT4SuPNFKP61o2C8uQR3xrVfsosxH,raydium,1789777666,0.00004465,18965.82,44650,44650,0,79.34,7313.22,115110.88,0,0,3,1,82,72,788,597,,-8.22,1.05,-5.76,0,0,0,1,CPMM,,,,,,,,,,
1789893967,FzqGY3vUF5Zph5Mv4nxZGHxzc18feBvuoF9fNxsHtWGG,PRISMCAT,Be8puBcbn71yjxwW3wLBji3KcPZeKxqWQiTgnG6FmtVV,pumpswap,1789774767,0.00001064,7805.48,8927,8927,19.97,582.58,3908.39,132161.2,0,2,60,13,256,122,1888,1382,-1.79,16.79,-20.38,-56.28,0,2,1,1,,,,,,,,,,,
1789893964,3DJnpAqzrYnEvYmohrt1TWey3kG2JQwicQAMQuUPpump,FEELSGOOD,3EVJUBfqZ6WcRwYt39e3PKohJWXA6r2tp7VX6fQW48VV,pumpswap,1789786726,0.000002164,2293.13,2136,2136,0,0,0,10.09,0,0,0,0,0,0,2,2,,,,0.83,0,1,1,1,,,,,,,,,,,
1789893964,6N4hRe3Bbae13APntSPB6XoyRjNh9oZWZSTNMAtUFbb8,Pigeon,59Pjv4RTViK9ZEALpfJJhq63fAonUrgb86jYEmdmN6pP,pumpswap,1789787525,0.000002355,2343.11,2225,2225,0,0,0.17,29.35,0,0,0,0,0,1,0,14,,,-2.85,-5.84,0,0,2,1,,,,,,,,,,,
1789893964,4Th2yqg9pkHLKaTju7Xn2uqcwpGkvzQERrsZPRQapump,MEWZ,143e89VSvmN5Ef9gRMqXQXGsamTZpgE4xQQraZUPTrM,pumpswap,1789786729,0.000002172,2317.8,2130,2130,0,0,0,4.43,0,0,0,0,0,0,0,5,,,,-0.88,0,1,2,1,,,,,,,,,,,
1789893964,3oAPDbGyLytmBaEfH9ouw3wXcHeSgDuYJgv9AQtQpump,buggy,Fue1xMXPucnjxqYtsnv7mXzksGNdwj8Sk6cmQDmuxySs,pumpswap,1789786045,0.000003233,3355.01,2897,2897,0,0,54.82,61.97,0,0,0,0,0,2,2,4,,,-7.08,-8.01,0,1,1,1,,,,,,,,,,,
1789893966,BQSd3cdbnGzGNp5uPHTykJ4YT8qfW33tij94wcKQpump,AGIRTHA,3xG3ZxWp5fq4CmtJfJySzCdP8n8CSVYw9vtjssk9raXU,pumpswap,1789779667,0.000003314,3132.66,2636,2636,0,0,21.31,25586.3,0,0,0,0,0,4,112,141,,,-3.03,-95.94,0,1,1,1,,,,,,,,,,,
1789893964,4GdoeUFWMp5JMrtFd4TKHRAGdfBAySeF6rSHjpuDDkzK,ANONYMOUS,4Fe4XKrVnEJ5gxfcTozHCJqbkpB9FiqXDKNVkZfdREyR,raydium,1789783484,0.0001267,31209.19,126745,126745,0,759.3,28332.84,278808.97,0,0,4,14,209,153,1423,878,,-4.1,6.23,-4.83,0,0,1,1,CPMM,,,,,,,,,,
1789893964,5TFNTUgR75wmXxTFVscbAXewjFaiKCzxRDqLoT7zpump,APU,885mZZgaaJyzYnasSAFnEqyb8EJV2Md8wuBKpKUfR33K,pumpswap,1789787879,0.000001971,1984.28,1965,1965,0,0,0,1.08,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,
1789893966,CjtxpmhGyHMhdN5MmS7vooYbDVi6utNz5DxJVjF8bjoZ,Pigeon,6QYY7WWQdwxBoUiTkveV4a7ygx6T7TPK73idp2RLDngA,pumpswap,1789787028,0.000003010,2991.98,2866,2866,0,0,153.56,384.8,0,0,0,0,1,4,5,37,,,-3.14,-13.32,0,0,0,1,,,,,,,,,,,
1789893966,DFQHUegJWE29Xu3BUxPezqi77uyHURRyxJpdtyvLpump,PUMPCAT,6HLorrkY3vqPsyTZDFvTGTnwnZsLM343Jxw6XvEPTKRt,pumpswap,1789792168,0.00008587,26502.76,82863,82863,4230.26,41556.33,308962.44,1211642.17,55,57,580,582,4088,3863,16259,14304,-4.91,-17.79,3.08,-26.75,0,1,2,1,,,,,,,,,,,
1789893963,2VbXxGWT2xQ2u4452x2nNuj1Wm97M1AaLS2wYjdgpump,SOLDOG,Hw51F5EJLBUabhcDH9x7ptYs9qrwyGbuZSUsZpoZDLtd,pumpswap,1789791534,0.000002302,2525.3,2234,2234,0,0,6.04,9.72,0,0,0,0,0,1,0,19,,,-0.48,-3.66,0,1,1,1,,,,,,,,,,,
1789893967,EyfFS8qiT2zL2NE4hcCzcfm39Mxe4rW5SAcKZ9E3pump,ZACT,85vwk2EDKvGfan4nSZHpTu74j2Jwfk1d1u9YtREJRVUJ,pumpswap,1789800293,0.000002060,2128.6,2010,2010,0,0,0,0.94,0,0,0,0,0,1,0,21,,,-1.03,-2.85,0,0,0,1,,,,,,,,,,,
1789893967,ERLuKw9V2TVZ8rph6nB1vu7fABtGg6dTgwsgLbGApump,POOPAID,CrbdHks2G4teiwYJxF5B8h7aVgCdXn6LJ4aw6SW338bd,pumpswap,1789801372,0.000002275,2461.01,2192,2192,0,0,2.21,67.03,0,0,0,0,0,3,0,50,,,,-7.98,0,1,1,1,,,,,,,,,,,
1789893964,5MJrAgqPqG561M2henUp9cJATJRB84vnu5oCzbFupump,INURANUS,292mWRmbk8goKYCTsY2BYkv1BgYNyyoNe5ueG2GtzLwm,pumpswap,1789797098,0.00004634,18245.85,44124,44124,43.31,1907.87,19029.18,562828.44,0,5,7,26,181,241,4586,3851,-1.94,-13.59,44.7,-33.25,0,1,1,1,,,,,,,,,,,
1789893966,CdAjXmV2E4PRtwKaV8aCMmDdJVeY3iGARWvG6Zc8pump,CASH,HtbA22zHQRLkj7Xp3rJdJ9LByxaW4wEd4sdqRbrpVcaX,pumpswap,1789797234,0.000002149,2233.49,2099,2099,0,0,1.58,105.29,0,0,0,0,5,2,29,23,,,-3.05,-4.8,0,1,1,1,,,,,,,,,,,
1789893966,CioXPeh5YTprP3gPob4qgdg3H6LfYT8DvEESS3QYpump,glitter,JtLtESfcH3iMQKcF1cR3fnE7DNxUphtwCNKfgzbU5Er,pumpswap,1789802204,0.000002065,2154.47,2017,2017,0,0,0,135.59,0,0,0,0,0,1,19,34,,,-1.58,-5.34,0,0,0,1,,,,,,,,,,,
1789893966,B5jrEUdM2Rid2foDNxWYV2qQ97EvZmgPjCrwVWegpump,Micron,6x2oqpNcG6KCtqiTxdXn2mNcRpqAb2i1tW9UuXNR8Mv7,pumpswap,1789802101,0.000002033,2062.82,2025,2025,0,0,0,1.87,0,0,0,0,0,0,1,0,,,,,0,0,0,1,,,,,,,,,,,
